interval_id,account,duration,hour_bin,reset,reset_spread,start_at,end_at,start_used,end_used,delta_pp,observations,distinct_times,max_gap_seconds,smallest_step_pp,has_capture_time_proxy,recovery_observations,timing_eligible
2027,A05,604800,496528,1788025868,0,1787503524.72487,1787503524.72487,1.0,1.0,0.0,1,1,,,1,0,0
2028,A05,604800,496529,1788025868,0,1787504423.324138,1787507112.149758,3.0,9.0,6.0,4,4,908.139405965805,2.0,1,0,1
2029,A05,604800,496530,1788025868,0,1787508035.04263,1787510718.862469,11.0,16.0,5.0,4,4,916.1885759830475,1.0,1,0,1
2030,A05,604800,496531,1788025868,1,1787511621.804219,1787514316.015433,18.0,23.0,5.0,4,4,910.8279540538788,1.0,1,0,1
2031,A05,604800,496532,1788025868,0,1787515227.102901,1787517923.483164,25.0,30.0,5.0,4,4,909.9650499820709,1.0,1,0,1
2032,A05,604800,496533,1788025868,0,1787518821.558664,1787521519.084333,31.0,36.0,5.0,3,3,1799.6437230110168,2.0,1,0,1
2033,A05,604800,496534,1788025868,1,1787522424.1741,1787525128.975292,38.0,43.0,5.0,4,4,904.775829076767,1.0,1,0,1
2034,A05,604800,496535,1788025868,0,1787526026.713077,1787528723.86265,45.0,52.0,7.0,4,4,901.3524661064148,2.0,1,0,1
2035,A05,604800,496536,1788025868,0,1787529627.544423,1787531423.884222,54.0,57.0,3.0,3,3,899.9961071014404,1.0,1,0,0
2036,A05,604800,496537,1788137001,0,1787533233.036872,1787535912.154428,1.0,7.0,6.0,4,4,901.2110450267792,1.0,1,0,1
2037,A05,604800,496538,1788137001,0,1787536818.49804,1787539521.498223,9.0,15.0,6.0,4,4,906.6370401382446,2.0,1,0,1
2038,A05,604800,496539,1788137001,0,1787540414.172255,1787543109.45347,17.0,23.0,6.0,4,4,910.9110970497131,2.0,1,0,1
2039,A05,604800,496540,1788137001,0,1787544017.516176,1787546718.452475,24.0,29.0,5.0,4,4,905.5362701416016,1.0,1,0,1
2040,A05,604800,496541,1788137001,0,1787548512.507059,1787550325.517416,37.0,41.0,4.0,3,3,913.1919870376587,1.0,1,0,1
2041,A05,604800,496542,1788137001,0,1787551229.680927,1787553928.644416,42.0,47.0,5.0,4,4,909.4613451957703,1.0,1,0,1
2042,A05,604800,496543,1788137001,0,1787554827.18831,1787557529.347837,48.0,54.0,6.0,4,4,912.3634428977966,2.0,1,0,1
2043,A05,604800,496544,1788137001,0,1787558423.530054,1787561112.229615,55.0,61.0,6.0,4,4,898.2749969959259,2.0,1,0,1
2044,A05,604800,496545,1788137001,0,1787562024.240266,1787564731.824985,63.0,71.0,8.0,4,4,911.0747480392456,2.0,1,0,1
2045,A05,604800,496546,1788137001,0,1787565628.362876,1787568310.692693,75.0,88.0,13.0,4,4,901.1652991771698,4.0,1,0,1
2046,A05,604800,496547,1788137001,0,1787569212.895261,1787571929.918839,91.0,100.0,9.0,4,4,915.4956018924713,2.0,1,0,1
2047,A05,604800,496548,1788137001,0,1787572817.842625,1787575523.379123,100.0,100.0,0.0,4,4,914.539391040802,0.0,1,0,0
2048,A05,604800,496549,1788137001,0,1787576436.137312,1787579126.943207,100.0,100.0,0.0,4,4,905.1332609653473,0.0,1,0,0
2049,A05,604800,496550,1788137001,0,1787580024.609125,1787582724.217716,100.0,100.0,0.0,4,4,910.659460067749,0.0,1,0,0
2050,A05,604800,496551,1788137001,0,1787583626.071229,1787586321.003403,100.0,100.0,0.0,4,4,905.1823749542236,0.0,1,0,0
2051,A05,604800,496552,1788137001,0,1787587230.474648,1787589928.137766,100.0,100.0,0.0,4,4,913.6695559024811,0.0,1,0,0
2052,A05,604800,496553,1788137001,0,1787590819.590812,1787593531.299853,100.0,100.0,0.0,4,4,916.5649621486664,0.0,1,0,0
2053,A05,604800,496554,1788137001,0,1787594432.334898,1787597123.2635,100.0,100.0,0.0,4,4,1045.1596751213074,0.0,1,0,0
2054,A05,604800,496555,1788137001,0,1787598032.718205,1787600728.944796,100.0,100.0,0.0,4,4,912.6752960681915,0.0,1,0,0
2055,A05,604800,496556,1788137001,0,1787601620.395762,1787604327.835546,100.0,100.0,0.0,4,4,916.7044878005981,0.0,1,0,0
2056,A05,604800,496557,1788137001,0,1787605226.746779,1787607912.364999,100.0,100.0,0.0,4,4,901.6021702289581,0.0,1,0,0
2057,A05,604800,496558,1788137001,0,1787608825.231491,1787611520.292927,100.0,100.0,0.0,4,4,899.3587620258331,0.0,1,0,0
2058,A05,604800,496559,1788137001,0,1787612426.804654,1787615128.241978,100.0,100.0,0.0,4,4,911.948215007782,0.0,1,0,0
2059,A05,604800,496560,1788137001,0,1787616028.681687,1787618726.177455,100.0,100.0,0.0,4,4,914.5282649993896,0.0,1,0,0
2060,A05,604800,496561,1788137001,0,1787619620.383765,1787622329.756001,100.0,100.0,0.0,4,4,911.3890368938446,0.0,1,0,0
2061,A05,604800,496562,1788137001,0,1787623225.310479,1787625921.846174,100.0,100.0,0.0,4,4,905.0153300762177,0.0,1,0,0
2062,A05,604800,496563,1788137001,0,1787626817.658342,1787629518.408797,100.0,100.0,0.0,4,4,903.9656040668488,0.0,1,0,0
2063,A05,604800,496564,1788137001,0,1787630425.15081,1787633121.701398,100.0,100.0,0.0,4,4,907.4098517894745,0.0,1,0,0
2064,A05,604800,496565,1788137001,0,1787634031.160802,1787636716.348346,100.0,100.0,0.0,4,4,897.5126159191132,0.0,1,0,0
2065,A05,604800,496566,1788137001,0,1787637621.278695,1787640329.380328,100.0,100.0,0.0,4,4,910.4231498241425,0.0,1,0,0
2066,A05,604800,496567,1788137001,0,1787641220.826967,1787643914.8087,100.0,100.0,0.0,4,4,904.8479359149933,0.0,1,0,0
2067,A05,604800,496568,1788137001,0,1787644832.91135,1787647523.071203,100.0,100.0,0.0,4,4,903.1407148838043,0.0,1,0,0
2068,A05,604800,496569,1788137001,0,1787648416.475997,1787651125.427041,100.0,100.0,0.0,4,4,906.3963329792023,0.0,1,0,0
2069,A05,604800,496570,1788137001,0,1787652024.34014,1787654716.369904,100.0,100.0,0.0,4,4,901.2765550613403,0.0,1,0,0
2070,A05,604800,496571,1788137001,0,1787655618.490895,1787658330.074935,100.0,100.0,0.0,4,4,911.313866853714,0.0,1,0,0
2071,A05,604800,496572,1788137001,0,1787659220.039914,1787661926.915799,100.0,100.0,0.0,4,4,908.4752449989319,0.0,1,0,0
2072,A05,604800,496573,1788137001,0,1787662836.005308,1787665521.261908,100.0,100.0,0.0,4,4,906.8794569969177,0.0,1,0,0
2073,A05,604800,496574,1788137001,0,1787666415.085114,1787666415.085114,100.0,100.0,0.0,1,1,,,1,0,0
2074,A05,604800,496593,1788290348,0,1787734830.389006,1787737528.315186,1.0,12.0,11.0,4,4,903.9315919876099,3.0,1,0,1
2075,A05,604800,496594,1788290348,0,1787738422.135803,1787741115.078066,16.0,31.0,15.0,4,4,921.3394629955292,4.0,1,0,1
2076,A05,604800,496595,1788290348,0,1787742029.553308,1787742029.553308,37.0,37.0,0.0,1,1,,,1,0,0
2077,A05,604800,496603,1788290348,0,1787771722.699886,1787773515.348205,47.0,47.0,0.0,3,3,905.2618329524994,0.0,1,0,0
2078,A05,604800,496604,1788290348,0,1787774420.3329,1787777124.960141,47.0,47.0,0.0,4,4,909.4182040691376,0.0,1,0,0
2079,A05,604800,496605,1788290348,0,1787778018.490829,1787780730.594123,47.0,47.0,0.0,4,4,910.6073241233826,0.0,1,0,0
2080,A05,604800,496606,1788290348,0,1787781617.714722,1787784332.019512,47.0,47.0,0.0,4,4,910.6003258228302,0.0,1,0,0
2081,A05,604800,496607,1788290348,0,1787785215.306687,1787787917.585881,47.0,47.0,0.0,4,4,909.2684757709503,0.0,1,0,0
2082,A05,604800,496608,1788290348,0,1787788826.421021,1787791529.299976,47.0,47.0,0.0,4,4,913.1173710823059,0.0,1,0,0
2083,A05,604800,496609,1788290348,0,1787792425.885657,1787795124.012971,47.0,47.0,0.0,4,4,901.8302018642426,0.0,1,0,0
2084,A05,604800,496610,1788290348,0,1787796017.341819,1787798720.982468,47.0,47.0,0.0,4,4,920.759682893753,0.0,1,0,0
2085,A05,604800,496611,1788290348,0,1787799631.467794,1787802321.876208,47.0,47.0,0.0,4,4,908.3716080188751,0.0,1,0,0
