interval_id,timing_scope,strict_eligible,model,effort,calls,sessions,uncached,cached,output,reasoning,standard_usd,standard_eur,write_upper_eur,september6_reference_usd,unpriced_calls,uncertain_price_calls,long_context_calls,unknown_tier_calls,different_reset_calls,missing_reset_calls
807,interior,1,gpt-5.6-sol,max,3626,34,10831250,483809152,1533332,423527,267.51530080000003,228.66510026497994,237.92337020258142,267.51530080000003,0,0,0,3626,1,0
807,nominal,0,gpt-5.6-sol,max,195,1,414906,25968384,82977,21301,13.7065176,11.715973672963502,12.070624497820328,13.7065176,0,0,0,195,0,0
807,nominal,1,gpt-5.6-sol,max,4002,35,12068134,533552512,1671810,465182,295.12974080000004,252.269203179759,262.584729293102,295.12974080000004,0,0,0,4002,1,0
808,enclosing,1,gpt-5.6-sol,max,2618,25,7692030,357739392,1034652,299131,194.5569168,166.30217693819986,172.87712351483034,194.5569168,0,0,0,2618,1,0
808,interior,1,gpt-5.6-sol,max,2205,24,6818283,301389568,880385,254713,165.4366592,141.41094042225834,147.23903085733824,165.4366592,0,0,0,2205,0,0
808,nominal,1,gpt-5.6-sol,max,2401,25,7198575,327415424,953275,277239,178.8259696,152.85577365586803,159.00892777160442,178.8259696,0,0,0,2401,0,0
809,enclosing,1,gpt-5.5,medium,46,1,296422,5693696,15445,1706,4.792308,4.096339858107531,4.096339858107531,4.792308,0,0,0,46,0,0
809,enclosing,1,gpt-5.6-sol,max,1003,15,3858649,141001728,479380,150664,81.4228872,69.5981598427216,72.89643234464485,81.4228872,0,0,0,1003,0,0
809,interior,1,gpt-5.5,medium,41,1,264432,4954496,12799,1264,4.183378,3.575842379690572,3.575842379690572,4.183378,0,0,0,41,0,0
809,interior,1,gpt-5.6-sol,max,834,15,3366176,117172480,411566,127892,68.565016,58.60758697324558,61.484906402256605,68.565016,0,0,0,834,0,0
809,nominal,1,gpt-5.5,medium,43,1,275146,5246080,13879,1380,4.41514,3.77394649115309,3.77394649115309,4.41514,0,0,0,43,0,0
809,nominal,1,gpt-5.6-sol,max,915,15,3673850,129268736,438367,138905,75.1702344,64.25355534661082,67.3938664843149,75.1702344,0,0,0,915,0,0
810,enclosing,1,gpt-5.5,medium,31,1,175290,6181504,5714,661,4.138622,3.537586118471664,3.537586118471664,4.138622,0,0,0,31,0,0
810,enclosing,1,gpt-5.6-sol,max,1671,17,5792677,223462528,801722,246879,128.59015920000002,109.91551346268913,114.86694264467049,128.59015920000002,0,0,0,1671,1,0
810,interior,1,gpt-5.5,medium,27,1,159109,5416064,5277,516,3.661887,3.1300854773912303,3.1300854773912303,3.661887,0,0,0,27,0,0
810,interior,1,gpt-5.6-sol,max,1421,16,4892971,188427136,658701,208251,108.11675840000001,92.41538456278315,96.59776852722456,108.11675840000001,0,0,0,1421,1,0
810,nominal,1,gpt-5.5,medium,29,1,167331,5801856,5550,588,3.904083,3.3371082998546884,3.3371082998546884,3.904083,0,0,0,29,0,0
810,nominal,1,gpt-5.6-sol,max,1534,16,5288899,204413312,720685,227750,117.33462080000001,100.29457286947603,104.81538575946664,117.33462080000001,0,0,0,1534,1,0
811,enclosing,0,gpt-5.6-sol,max,213,1,1285932,21475328,59213,17684,14.9181192,12.75161911274468,13.850800239336696,14.9181192,0,0,0,213,0,0
811,enclosing,1,gpt-5.5,medium,11,1,122854,1179776,2375,225,1.2754079999999999,1.0901854859389692,1.0901854859389692,1.2754079999999999,0,0,0,11,0,0
811,enclosing,1,gpt-5.6-sol,max,1582,19,5261138,211212672,719346,227488,119.9165408,102.50153072912215,106.99861424053339,119.9165408,0,0,0,1582,0,0
811,interior,0,gpt-5.6-sol,max,194,1,994063,18819584,54392,15833,12.5919256,10.763249508505002,11.61294862808787,12.5919256,0,0,0,194,0,0
811,interior,1,gpt-5.5,medium,11,1,122854,1179776,2375,225,1.2754079999999999,1.0901854859389692,1.0901854859389692,1.2754079999999999,0,0,0,11,0,0
811,interior,1,gpt-5.6-sol,max,1411,19,4755114,187073664,646698,202934,106.7838816,91.27607624583298,95.34062364304643,106.7838816,0,0,0,1411,0,0
811,nominal,0,gpt-5.6-sol,max,212,1,1109457,21475328,58345,17168,14.1948592,12.13339533293444,13.081730233353278,14.1948592,0,0,0,212,0,0
811,nominal,1,gpt-5.5,medium,11,1,122854,1179776,2375,225,1.2754079999999999,1.0901854859389692,1.0901854859389692,1.2754079999999999,0,0,0,11,0,0
811,nominal,1,gpt-5.6-sol,max,1493,19,4983563,198779520,686974,217514,113.18554,96.7480468416104,101.0078664843149,113.18554,0,0,0,1493,0,0
847,enclosing,0,gpt-5.6-sol,max,456,3,1380309,61211648,196024,61631,33.9263752,29.086398491083674,30.26979098079561,33.9263752,0,0,0,456,0,0
847,interior,0,gpt-5.6-sol,max,394,3,1029277,53739008,163752,52255,28.8877512,24.76659053497942,25.64902966392318,28.8877512,0,0,0,394,0,0
847,nominal,0,gpt-5.6-sol,max,430,3,1204014,57899520,180167,57724,31.579204,27.074077503429354,28.106325445816186,31.579204,0,0,0,430,0,0
849,enclosing,0,gpt-5.6-sol,max,175,2,466066,25323008,77498,21180,13.5434272,11.611305898491084,12.010882373113855,13.5434272,0,0,0,175,0,0
849,interior,0,gpt-5.6-sol,max,129,2,241088,20680448,55219,12023,10.3409112,8.865664609053498,9.072358710562414,10.3409112,0,0,0,129,0,0
849,nominal,0,gpt-5.6-sol,max,153,2,321589,22820608,65163,15690,11.717859200000001,10.046175582990397,10.321886316872428,11.717859200000001,0,0,0,153,0,0
850,enclosing,0,gpt-5.6-sol,max,109,1,335876,15667968,84288,28884,9.2964512,7.970208504801097,8.258168038408778,9.2964512,0,0,0,109,0,0
850,interior,0,gpt-5.6-sol,max,99,1,295572,14251264,70684,25077,8.2964736,7.112888888888889,7.366294238683127,8.2964736,0,0,0,99,0,0
850,nominal,0,gpt-5.6-sol,max,105,1,323041,15086336,79067,27538,8.9080384,7.637207133058984,7.914162722908093,8.9080384,0,0,0,105,0,0
851,enclosing,0,gpt-5.6-sol,max,284,3,1070029,35161088,161605,52285,21.5766512,18.498500685871054,19.415878086419752,21.5766512,0,0,0,284,0,0
851,interior,0,gpt-5.6-sol,max,246,3,956264,29751808,134266,44098,18.4110992,15.784550068587105,16.60439231824417,18.4110992,0,0,0,246,0,0
851,nominal,0,gpt-5.6-sol,max,267,3,1000968,32765184,147604,47779,20.062025600000002,17.199953360768173,18.05812208504801,20.062025600000002,0,0,0,267,0,0
853,enclosing,0,gpt-5.6-sol,max,628,4,1759728,83827712,283062,93221,46.231236800000005,39.63583401920439,41.1445171467764,46.231236800000005,0,0,0,628,1,0
853,interior,0,gpt-5.6-sol,max,546,4,1441849,72785920,235970,75525,39.601164000000004,33.951615226337445,35.18776834705075,39.601164000000004,0,0,0,546,1,0
853,nominal,0,gpt-5.6-sol,max,595,4,1647533,79559040,259261,84734,43.598968,37.379087791495195,38.79158179012345,43.598968,0,0,0,595,1,0
854,enclosing,0,gpt-5.6-sol,max,141,2,452910,19961856,63473,17377,11.065842400000001,9.487176268861454,9.875473593964335,11.065842400000001,0,0,0,141,0,0
854,enclosing,1,gpt-5.6-sol,max,2057,13,5983081,265008384,688750,252544,143.7106776,123.20874279835391,128.33827040466392,143.7106776,0,0,0,2057,1,0
854,interior,0,gpt-5.6-sol,max,113,2,394724,15099904,52959,14180,8.6780376,7.440018518518518,7.778430727023319,8.6780376,0,0,0,113,0,0
854,interior,1,gpt-5.6-sol,max,1842,13,5597771,237647872,615007,224873,129.7503728,111.24003155006858,116.03921793552811,129.7503728,0,0,0,1842,1,0
854,nominal,0,gpt-5.6-sol,max,131,2,438593,18264576,58799,15846,10.2361824,8.775876543209876,9.151899348422496,10.2361824,0,0,0,131,0,0
854,nominal,1,gpt-5.6-sol,max,1967,13,5821630,253214720,654625,239265,137.664908,118.02546982167352,123.01657921810698,137.664908,0,0,0,1967,1,0
855,enclosing,0,gpt-5.6-sol,max,161,2,471418,21602048,103673,37706,12.599951200000001,10.802427297668038,11.206592249657064,12.599951200000001,0,0,0,161,0,0
855,enclosing,1,gpt-5.6-sol,max,1948,11,4522177,257080448,717004,261731,135.2609672,115.9644780521262,119.84151594650206,135.2609672,0,0,0,1948,2,0
855,interior,0,gpt-5.6-sol,max,113,2,309278,15844096,75202,26455,9.0787904,7.783599451303155,8.04875548696845,9.0787904,0,0,0,113,0,0
855,interior,1,gpt-5.6-sol,max,1633,11,3769799,208372992,607974,220753,110.5878728,94.81127640603566,98.04327143347051,110.5878728,0,0,0,1633,2,0
855,nominal,0,gpt-5.6-sol,max,136,2,407742,18974720,91258,33242,11.046016,9.470178326474622,9.819751371742113,11.046016,0,0,0,136,0,0
855,nominal,1,gpt-5.6-sol,max,1779,11,4072414,230757760,655166,238355,121.69608000000001,104.33477366255144,107.8262122770919,121.69608000000001,0,0,0,1779,2,0
856,enclosing,0,gpt-5.6-sol,max,280,2,751922,40953856,89325,29339,21.1757304,18.154775720164608,18.799427640603565,21.1757304,0,0,0,280,0,0
856,enclosing,1,gpt-5.6-sol,max,1436,9,3699788,192575488,561363,201970,103.0566072,88.35443004115226,91.52640192043896,103.0566072,0,0,0,1436,1,0
856,interior,0,gpt-5.6-sol,max,215,2,631976,32862464,68676,21886,17.0464096,14.614548696844992,15.156366255144032,17.0464096,0,0,0,215,0,0
856,interior,1,gpt-5.6-sol,max,1202,8,3210448,158233984,470264,174607,85.5406656,73.33733333333333,76.08977503429355,85.5406656,0,0,0,1202,1,0
856,nominal,0,gpt-5.6-sol,max,253,2,710224,37370624,81093,26842,19.4110056,16.641808641975306,17.25071124828532,19.4110056,0,0,0,253,0,0
856,nominal,1,gpt-5.6-sol,max,1326,9,3500997,176000512,520670,190048,94.8175928,81.29080315500686,84.29234379286693,94.8175928,0,0,0,1326,1,0
857,enclosing,0,gpt-5.6-sol,max,263,3,484104,32894208,88782,23199,16.8697392,14.463082304526749,14.878123456790123,16.8697392,0,0,0,263,0,0
857,enclosing,1,gpt-5.6-sol,max,885,8,2503399,113126912,309968,124499,61.463720800000004,52.69523388203017,54.84149502743484,61.463720800000004,0,0,0,885,0,0
857,interior,0,gpt-5.6-sol,max,209,3,321360,24853248,69562,16987,12.6179792,10.817883401920438,11.09339780521262,12.6179792,0,0,0,209,0,0
857,interior,1,gpt-5.6-sol,max,713,8,2043006,90061952,254698,106028,49.290764800000005,42.25888614540466,44.01043449931413,49.290764800000005,0,0,0,713,0,0
857,nominal,0,gpt-5.6-sol,max,234,3,407354,27928064,77011,19552,14.3408616,12.294977366255143,12.644217764060356,14.3408616,0,0,0,234,0,0
857,nominal,1,gpt-5.6-sol,max,802,8,2288144,102175744,286040,115456,55.7436736,47.79121536351166,49.75293004115226,55.7436736,0,0,0,802,0,0
858,enclosing,0,gpt-5.6-sol,max,103,1,76399,14514432,7140,429,6.2541688,5.362844342322467,5.428355250095335,6.2541688,0,0,0,103,0,0
858,enclosing,1,gpt-5.6-sol,max,1047,6,2970563,132056960,320182,100706,71.108676,60.9743160439955,63.521523729538856,71.108676,0,0,0,1047,1,0
858,interior,0,gpt-5.6-sol,max,87,1,64679,12259584,6000,363,5.2825496,4.5297115417595615,4.58517286914766,5.2825496,0,0,0,87,0,0
858,interior,1,gpt-5.6-sol,max,910,6,2719510,111480704,278407,85837,61.038461600000005,52.3396172183159,54.671558566283665,61.038461600000005,0,0,0,910,1,0
858,nominal,0,gpt-5.6-sol,max,95,1,71587,13385984,6562,395,5.7719816,4.94939255702281,5.010777396672956,5.7719816,0,0,0,95,0,0
858,nominal,1,gpt-5.6-sol,max,982,6,2854439,122363776,302925,96097,66.4217664,56.95572491853885,59.40336597496142,66.4217664,0,0,0,982,1,0
859,enclosing,0,gpt-5.6-sol,max,607,5,2405012,84798208,197418,54141,47.4876912,40.720023323615166,42.78228708626308,47.4876912,0,0,0,607,0,0
859,enclosing,1,gpt-5.6-sol,max,692,5,2864342,83011840,241933,78984,49.500764000000004,42.44620476762134,44.90233750643115,49.500764000000004,0,0,0,692,0,0
859,interior,0,gpt-5.6-sol,max,535,5,1936063,74225152,167726,43855,40.7888328,34.9758470245241,36.635993654604704,40.7888328,0,0,0,535,0,0
859,interior,1,gpt-5.6-sol,max,562,5,2512632,68351488,195483,64369,41.3007832,35.414837249185396,37.569383639169956,41.3007832,0,0,0,562,0,0
859,nominal,0,gpt-5.6-sol,max,577,5,2333888,80285952,184525,50957,45.1404328,38.70728245583948,40.70855839478649,45.1404328,0,0,0,577,0,0
859,nominal,1,gpt-5.6-sol,max,629,5,2698644,75655168,218438,73642,45.4254032,38.95164054193106,41.26568959012177,45.4254032,0,0,0,629,0,0
860,enclosing,0,gpt-5.6-sol,max,172,3,384560,24254720,50929,13022,12.258708,10.511668667466989,10.841423426513463,12.258708,0,0,0,172,0,0
860,enclosing,1,gpt-5.6-sol,max,1189,10,4062753,149677440,404593,128183,84.213848,72.21218315897788,75.69593637454983,84.213848,0,0,0,1189,0,0
860,interior,0,gpt-5.6-sol,max,126,2,174841,18544128,39150,8627,8.9000152,7.631637111987653,7.781560795746871,8.9000152,0,0,0,126,0,0
860,interior,1,gpt-5.6-sol,max,1000,10,3231138,125453696,347462,110401,70.0552704,60.07140318984737,62.84205830903791,70.0552704,0,0,0,1000,0,0
860,nominal,0,gpt-5.6-sol,max,146,2,212293,21266944,42371,9395,10.2033696,8.749245069456355,8.93128331332533,10.2033696,0,0,0,146,0,0
860,nominal,1,gpt-5.6-sol,max,1110,10,3456229,140276352,378603,120575,77.5075168,66.46159903961585,69.42526650660265,77.5075168,0,0,0,1110,0,0
861,enclosing,0,gpt-5.6-sol,max,162,3,581346,19534848,70703,27466,11.5533832,9.906862630766593,10.405358600583092,11.5533832,0,0,0,162,0,0
861,enclosing,1,gpt-5.6-sol,max,1081,8,3429492,143927040,373994,118394,78.768664,67.54301492025382,70.48375578802951,78.768664,0,0,0,1081,1,0
861,interior,0,gpt-5.6-sol,max,124,3,498188,15224320,47558,18600,9.03364,7.746218487394959,8.173407648773797,9.03364,0,0,0,124,0,0
861,interior,1,gpt-5.6-sol,max,904,8,2855257,121172736,309884,98821,66.0878024,56.66935551363403,59.11769799348311,66.0878024,0,0,0,904,0,0
861,nominal,0,gpt-5.6-sol,max,140,3,528667,17136128,57402,23073,10.1171592,8.675320871205626,9.128645343851828,10.1171592,0,0,0,140,0,0
861,nominal,1,gpt-5.6-sol,max,1011,8,3106021,135214080,345575,110781,73.421216,62.95765391871035,65.62102298062082,73.421216,0,0,0,1011,0,0
862,enclosing,0,gpt-5.6-sol,max,250,3,1055025,38008320,117260,40401,21.768628,18.666290516206484,19.570959526667814,21.768628,0,0,0,250,0,0
862,enclosing,1,gpt-5.6-sol,max,955,6,2307075,124073984,295539,111850,64.7686736,55.53822123134969,57.516505402160874,64.7686736,0,0,0,955,0,0
862,interior,0,gpt-5.6-sol,max,207,2,751859,32787712,84011,29559,17.802740800000002,15.265598353627167,15.910306808437662,17.802740800000002,0,0,0,207,0,0
862,interior,1,gpt-5.6-sol,max,809,6,2009135,105205248,245223,94673,55.023099200000004,47.181529068770374,48.90433390499057,55.023099200000004,0,0,0,809,0,0
862,nominal,0,gpt-5.6-sol,max,232,3,891351,36246528,108034,37422,20.2246952,17.34238998456526,18.10671085577088,20.2246952,0,0,0,232,0,0
862,nominal,1,gpt-5.6-sol,max,886,6,2171991,115326208,265816,103253,60.1347672,51.564712056251075,53.42716360830047,60.1347672,0,0,0,886,0,0
863,enclosing,0,gpt-5.6-sol,max,406,3,1437536,47505920,151678,52827,27.786072,23.826163608300465,25.05883038929858,27.786072,0,0,0,406,2,0
863,enclosing,1,gpt-5.6-sol,max,448,5,1021893,56024576,192423,63454,30.3458624,26.02114765906363,26.897406448293605,30.3458624,0,0,0,448,1,0
863,enclosing,1,gpt-5.6-sol,ultra,77,1,409015,9164800,33445,10498,5.97088,5.119945120905506,5.470669696450009,5.97088,0,0,0,77,0,0
863,interior,0,gpt-5.6-sol,max,296,2,1063455,33315840,109073,39569,19.761616,16.945306122448983,17.857203738638315,19.761616,0,0,0,296,2,0
863,interior,1,gpt-5.6-sol,max,374,5,865885,46566144,161205,56249,25.3140976,21.706480535071176,22.44896467158292,25.3140976,0,0,0,374,1,0
863,interior,1,gpt-5.6-sol,ultra,67,1,366123,7373312,26807,6531,4.9499568,4.244517921454297,4.558463213856972,4.9499568,0,0,0,67,0,0
863,nominal,0,gpt-5.6-sol,max,354,3,1277691,39694848,131562,46140,23.6199432,20.25376710684274,21.34936906191048,23.6199432,0,0,0,354,2,0
863,nominal,1,gpt-5.6-sol,max,408,5,920560,51541248,179537,58951,27.8894792,23.914833819241984,24.70420099468359,27.8894792,0,0,0,408,1,0
863,nominal,1,gpt-5.6-sol,ultra,73,1,395329,8413184,29033,7797,5.5272496,4.739538329617562,5.078527353798663,5.5272496,0,0,0,73,0,0
864,enclosing,0,gpt-5.6-sol,max,285,3,933252,41600256,106742,39901,22.507950400000002,19.30024901389127,20.100499399759904,22.507950400000002,0,0,0,285,1,0
864,enclosing,1,gpt-5.6-sol,max,735,6,2868275,93221888,257370,90900,53.909255200000004,46.22642359801064,48.685928828674335,53.909255200000004,0,0,0,735,1,0
864,enclosing,1,gpt-5.6-sol,ultra,88,1,183445,9786368,62217,6651,5.8926672,5.052878751500601,5.210180243525983,5.8926672,0,0,0,88,0,0
864,interior,0,gpt-5.6-sol,max,241,3,778731,35483904,69407,30373,18.6966256,16.032091922483282,16.69984273709484,18.6966256,0,0,0,241,0,0
864,interior,1,gpt-5.6-sol,max,628,6,2262127,78796928,215299,76263,44.8732592,38.47818487394959,40.41792677070829,44.8732592,0,0,0,628,1,0
864,interior,1,gpt-5.6-sol,ultra,88,1,183445,9786368,62217,6651,5.8926672,5.052878751500601,5.210180243525983,5.8926672,0,0,0,88,0,0
864,nominal,0,gpt-5.6-sol,max,262,3,874178,38308864,87828,34991,20.576817600000002,17.644329960555652,18.39392522723375,20.576817600000002,0,0,0,262,1,0
864,nominal,1,gpt-5.6-sol,max,687,6,2533604,86245760,238476,84508,49.40224,42.36172183158978,44.53425141485166,49.40224,0,0,0,687,1,0
864,nominal,1,gpt-5.6-sol,ultra,88,1,183445,9786368,62217,6651,5.8926672,5.052878751500601,5.210180243525983,5.8926672,0,0,0,88,0,0
865,enclosing,0,gpt-5.6-sol,max,287,3,1048199,42315008,172854,52726,24.5758792,21.073468701766423,21.972284513805526,24.5758792,0,0,0,287,0,0
865,enclosing,1,gpt-5.6-sol,max,1149,8,3130977,141807872,462276,162019,78.49257680000001,67.30627405247814,69.99104253129825,78.49257680000001,0,0,0,1149,1,0
865,interior,0,gpt-5.6-sol,max,248,3,904805,36629504,137095,42620,21.012921600000002,18.01828297033099,18.794140456182475,21.012921600000002,0,0,0,248,0,0
865,interior,1,gpt-5.6-sol,max,976,8,2534384,120403968,388081,139528,66.0607432,56.646152632481574,58.8193510547076,66.0607432,0,0,0,976,1,0
865,nominal,0,gpt-5.6-sol,max,267,3,981534,39508224,152236,46772,22.7741456,19.52850763162408,20.370159149374036,22.7741456,0,0,0,267,0,0
865,nominal,1,gpt-5.6-sol,max,1066,8,2718138,130587392,421099,150580,71.5294888,61.335524609843944,63.666289487223466,71.5294888,0,0,0,1066,1,0
866,enclosing,0,gpt-5.6-sol,max,121,2,584983,16801792,52975,20894,10.1201488,8.677884410907222,9.179499056765565,10.1201488,0,0,0,121,0,0
866,enclosing,1,gpt-5.6-sol,max,842,12,3044958,109633920,381644,127386,63.66628,54.592934316583786,57.203942719945125,63.66628,0,0,0,842,0,0
866,interior,0,gpt-5.6-sol,max,103,2,497953,14416384,35081,13879,8.4599856,7.254317955753731,7.681305607957469,8.4599856,0,0,0,103,0,0
866,interior,1,gpt-5.6-sol,max,681,10,2364340,90114432,315154,98533,51.806212800000004,44.42309449494084,46.45048259303722,51.806212800000004,0,0,0,681,0,0
866,nominal,0,gpt-5.6-sol,max,113,2,542202,16008192,48380,18848,9.5396848,8.18014474361173,8.645075287257761,9.5396848,0,0,0,113,0,0
866,nominal,1,gpt-5.6-sol,max,763,11,2736978,100411904,347425,112591,58.061173600000004,49.786634882524446,52.133554793345915,58.061173600000004,0,0,0,763,0,0
867,enclosing,0,gpt-5.6-sol,max,274,3,1095589,37950720,146225,53827,22.487144,19.28240782027097,20.22185988681187,22.487144,0,0,0,274,0,0
867,enclosing,1,gpt-5.6-sol,max,958,9,3362472,120392320,406374,142986,69.734296,59.79617218315899,62.67944434916824,69.734296,0,0,0,958,1,0
867,interior,0,gpt-5.6-sol,max,230,2,855915,31371264,108721,40060,18.1465856,15.560440404733324,16.294375407305782,18.1465856,0,0,0,230,0,0
867,interior,1,gpt-5.6-sol,max,770,8,2743104,101342336,331686,118635,58.1430704,49.856860229806216,52.209033098953874,58.1430704,0,0,0,770,1,0
867,nominal,0,gpt-5.6-sol,max,251,3,1025988,34373632,124085,46074,20.3351048,17.437064654433204,18.316834848225007,20.3351048,0,0,0,251,0,0
867,nominal,1,gpt-5.6-sol,max,867,8,3059478,111481088,377940,132292,64.3891472,55.21278271308524,57.836241811010126,64.3891472,0,0,0,867,1,0
868,enclosing,0,gpt-5.6-sol,max,319,5,1262241,45299200,144181,51942,26.052264,22.339447779111648,23.42180157777397,26.052264,0,0,0,319,0,0
868,enclosing,1,gpt-5.6-sol,max,832,8,2216306,115850752,345648,111371,62.118484800000004,53.26572183158979,55.166172869147665,62.118484800000004,0,0,0,832,0,0
868,interior,0,gpt-5.6-sol,max,251,5,1073792,35758592,115730,42351,20.9132048,17.932777225175787,18.853538672611904,20.9132048,0,0,0,251,0,0
868,interior,1,gpt-5.6-sol,max,683,7,1924392,93416320,278307,91294,50.630236000000004,43.414711027268055,45.06484993997599,50.630236000000004,0,0,0,683,0,0
868,nominal,0,gpt-5.6-sol,max,284,5,1124046,40622336,130098,47787,23.3470784,20.019789401474878,20.983642942891443,23.3470784,0,0,0,284,0,0
868,nominal,1,gpt-5.6-sol,max,764,7,2055590,105984384,304529,101058,56.7066936,48.62518744640714,50.387826787858,56.7066936,0,0,0,764,0,0
869,enclosing,0,gpt-5.6-sol,max,93,1,116579,13069056,17289,4932,6.0397184,5.178973074944264,5.278937918024353,6.0397184,0,0,0,93,0,0
869,enclosing,1,gpt-5.6-sol,max,538,9,2455756,65070976,271753,95042,41.2864744,35.40256765563369,37.50834368032928,41.2864744,0,0,0,538,0,0
869,interior,0,gpt-5.6-sol,max,79,1,97845,11428096,14252,3456,5.247658400000001,4.499792831418282,4.58369353455668,5.247658400000001,0,0,0,79,0,0
869,interior,1,gpt-5.6-sol,max,501,9,2110381,61056896,247227,89301,37.808822400000004,32.42053026925056,34.23015211799006,37.808822400000004,0,0,0,501,0,0
869,nominal,0,gpt-5.6-sol,max,83,1,101314,11919616,14604,3567,5.465182400000001,4.686316583776368,4.7731919053335625,5.465182400000001,0,0,0,83,0,0
869,nominal,1,gpt-5.6-sol,max,523,9,2409862,63641216,262920,92721,40.3543344,34.6032707940319,36.669693363059515,40.3543344,0,0,0,523,0,0
873,enclosing,0,gpt-5.6-sol,max,658,5,2561031,84001280,316015,120337,50.164936000000004,43.01572286057281,45.21177070828332,50.164936000000004,0,0,0,658,1,0
873,enclosing,1,gpt-5.6-sol,max,4943,39,13687841,594892672,1942229,718803,331.55301280000003,284.3020174927114,296.0391474875665,331.55301280000003,0,0,0,4943,2,0
873,interior,0,gpt-5.6-sol,max,533,5,2080498,68525824,259112,96949,40.9145616,35.08365769164809,36.86765529068771,40.9145616,0,0,0,533,1,0
873,interior,1,gpt-5.6-sol,max,4197,39,11992900,502062208,1630652,620777,281.4095232,241.30468461670384,251.58842668495973,281.4095232,0,0,0,4197,2,0
873,nominal,0,gpt-5.6-sol,max,604,5,2292087,77784064,285976,108617,46.0014936,39.4456299091065,41.41106208197565,46.0014936,0,0,0,604,1,0
873,nominal,1,gpt-5.6-sol,max,4570,39,12890406,547406848,1798196,670290,306.4882832,262.80936648945294,273.86270725433036,306.4882832,0,0,0,4570,2,0
874,enclosing,0,gpt-5.6-sol,max,1080,5,3379739,135574784,573672,202069,79.2223096,67.93200960384155,70.83008797804837,79.2223096,0,0,0,1080,0,0
874,enclosing,1,gpt-5.6-sol,max,3942,37,11325063,477371904,1705192,608935,270.3528536,231.82374687017668,241.5348281598354,270.3528536,0,0,0,3942,1,0
874,interior,0,gpt-5.6-sol,max,920,5,2994393,115750144,485929,175585,67.9962096,58.30578768650318,60.873437317784266,67.9962096,0,0,0,920,0,0
874,interior,1,gpt-5.6-sol,max,3315,34,9103718,401417600,1444876,519774,225.879432,193.6884170811182,201.4947264620134,225.879432,0,0,0,3315,1,0
874,nominal,0,gpt-5.6-sol,max,1004,5,3210757,126018816,533332,192137,73.9171944,63.382948379351745,66.1361270794032,73.9171944,0,0,0,1004,0,0
874,nominal,1,gpt-5.6-sol,max,3648,35,9884842,443864832,1581637,564071,248.7180408,213.2722009946836,221.74831315383298,248.7180408,0,0,0,3648,1,0
875,enclosing,0,gpt-5.6-sol,max,1067,6,3069118,138786816,573497,180410,79.26113840000001,67.96530475047163,70.59703001200481,79.26113840000001,0,0,0,1067,0,0
875,enclosing,1,gpt-5.6-sol,max,2889,24,8173995,346478592,1105715,434743,193.4017168,165.83923580860917,172.84832087120566,193.4017168,0,0,0,2889,0,0
875,interior,0,gpt-5.6-sol,max,873,6,2500871,114348544,468091,145963,65.1047216,55.826377636769,57.970839135654266,65.1047216,0,0,0,873,0,0
875,interior,1,gpt-5.6-sol,max,2394,24,6961691,287745024,921630,364429,161.3773736,138.37881461155894,144.3483661464586,161.3773736,0,0,0,2394,0,0
875,nominal,0,gpt-5.6-sol,max,966,6,2788145,124458496,520860,162457,71.3531784,61.18434093637456,63.575135825758885,71.3531784,0,0,0,966,0,0
875,nominal,1,gpt-5.6-sol,max,2634,24,7543736,315736448,1009884,396717,176.66720320000002,151.4896271651518,157.95827405247815,176.66720320000002,0,0,0,2634,0,0
876,enclosing,0,gpt-5.6-sol,max,1051,6,2586102,136606464,558385,159363,76.1546936,65.3015722860573,67.51911816155034,76.1546936,0,0,0,1051,0,0
876,enclosing,1,gpt-5.5,medium,2,1,34072,38656,42,0,0.190948,0.16373520836906194,0.16373520836906194,0.190948,0,0,0,2,0,0
876,enclosing,1,gpt-5.6-sol,max,2511,21,6000267,317217536,809921,294391,167.0865024,143.27431178185563,148.41945583947867,167.0865024,0,0,0,2511,0,0
876,interior,0,gpt-5.6-sol,max,873,5,2065528,116529408,446407,126387,63.8020152,54.70932533013206,56.48048636597497,63.8020152,0,0,0,873,0,0
876,interior,1,gpt-5.5,medium,2,1,34072,38656,42,0,0.190948,0.16373520836906194,0.16373520836906194,0.190948,0,0,0,2,0,0
876,interior,1,gpt-5.6-sol,max,2093,19,4904319,266861056,668070,243236,139.7230984,119.81058000342996,124.01596415709142,139.7230984,0,0,0,2093,0,0
876,nominal,0,gpt-5.6-sol,max,957,6,2335535,126192896,501734,141639,69.8539784,59.89879814783057,61.90148636597497,69.8539784,0,0,0,957,0,0
876,nominal,1,gpt-5.5,medium,2,1,34072,38656,42,0,0.190948,0.16373520836906194,0.16373520836906194,0.190948,0,0,0,2,0,0
876,nominal,1,gpt-5.6-sol,max,2298,20,5276140,291781760,744668,273511,152.710624,130.94719945120906,135.47141485165497,152.710624,0,0,0,2298,0,0
877,enclosing,0,gpt-5.6-sol,max,1025,5,2788346,127147776,533424,164541,72.6809744,62.2868767196655,64.67645115720468,72.6809744,0,0,0,1025,0,0
877,enclosing,1,gpt-5.6-sol,max,2338,22,5634250,284068224,835821,296605,152.88070960000002,131.01735285074696,135.84583402160246,152.88070960000002,0,0,0,2338,1,0
877,interior,0,gpt-5.6-sol,max,859,5,2423496,103331072,442403,131994,59.8744728,51.31071454280573,53.38758145513754,59.8744728,0,0,0,859,0,0
